"Step","OLMo-7B-Twin-2T-run-024 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/manosphere-validation/CrossEntropyLoss__MAX"
"319000","","","","","","","","","","","","","","","","","","","2.7621748447418213","2.7621748447418213","2.7621748447418213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","2.7667601108551025","2.7667601108551025","2.7667601108551025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"321000","","","","","","","","","","","","","","","","2.7676613330841064","2.7676613330841064","2.7676613330841064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"322000","","","","","","","","","","","","","","","","2.766382932662964","2.766382932662964","2.766382932662964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323000","","","","","","","","","","","","","","","","2.765526294708252","2.765526294708252","2.765526294708252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324000","","","","","","","","","","","","","","","","2.7669787406921387","2.7669787406921387","2.7669787406921387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325000","","","","","","","","","","","","","","","","2.7635982036590576","2.7635982036590576","2.7635982036590576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"326000","","","","","","","","","","","","","","","","2.7634575366973877","2.7634575366973877","2.7634575366973877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327000","","","","","","","","","","","","","","","","2.765084743499756","2.765084743499756","2.765084743499756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328000","","","","","","","","","","","","","","","","2.764976978302002","2.764976978302002","2.764976978302002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329000","","","","","","","","","","","","","","","","2.7644858360290527","2.7644858360290527","2.7644858360290527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330000","","","","","","","","","","","","","","","","2.764357328414917","2.764357328414917","2.764357328414917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"331000","","","","","","","","","","","","","","","","2.762305974960327","2.762305974960327","2.762305974960327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"332000","","","","","","","","","","","","","","","","2.7631590366363525","2.7631590366363525","2.7631590366363525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"333000","","","","","","","","","","","","","","","","2.7661490440368652","2.7661490440368652","2.7661490440368652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"334000","","","","","","","","","","","","","","","","2.7608354091644287","2.7608354091644287","2.7608354091644287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"335000","","","","","","","","","","","","","","","","2.7604386806488037","2.7604386806488037","2.7604386806488037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"336000","","","","","","","","","","","","","","","","2.760727643966675","2.760727643966675","2.760727643966675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"337000","","","","","","","","","","","","","","","","2.7598798274993896","2.7598798274993896","2.7598798274993896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"338000","","","","","","","","","","","","","","","","2.7621994018554688","2.7621994018554688","2.7621994018554688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"339000","","","","","","","","","","","","","","","","2.7627079486846924","2.7627079486846924","2.7627079486846924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"340000","","","","","","","","","","","","","","","","2.763782262802124","2.763782262802124","2.763782262802124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"341000","","","","","","","","","","","","","","","","2.7620484828948975","2.7620484828948975","2.7620484828948975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"342000","","","","","","","","","","","","","","","","2.7598211765289307","2.7598211765289307","2.7598211765289307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"343000","","","","","","","","","","","","","","","","2.7571206092834473","2.7571206092834473","2.7571206092834473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"344000","","","","","","","","","","","","","","","","2.760817289352417","2.760817289352417","2.760817289352417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"345000","","","","","","","","","","","","","","","","2.7609705924987793","2.7609705924987793","2.7609705924987793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"346000","","","","","","","","","","","","","","","","2.7574408054351807","2.7574408054351807","2.7574408054351807","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"347000","","","","","","","","","","","","","","","","2.7638750076293945","2.7638750076293945","2.7638750076293945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"348000","","","","","","","","","","","","","","","","2.7614080905914307","2.7614080905914307","2.7614080905914307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"349000","","","","","","","","","","","","","","","","2.7611939907073975","2.7611939907073975","2.7611939907073975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"350000","","","","","","","","","","","","","","","","2.760349750518799","2.760349750518799","2.760349750518799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"351000","","","","","","","","","","","","","","","","2.758288621902466","2.758288621902466","2.758288621902466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352000","","","","","","","","","","","","","2.7587456703186035","2.7587456703186035","2.7587456703186035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"353000","","","","","","","","","","","","","2.7564327716827393","2.7564327716827393","2.7564327716827393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"354000","","","","","","","","","","","","","2.757974863052368","2.757974863052368","2.757974863052368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"355000","","","","","","","","","","","","","2.7538013458251953","2.7538013458251953","2.7538013458251953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"356000","","","","","","","","","","","","","2.753070831298828","2.753070831298828","2.753070831298828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"357000","","","","","","","","","","","","","2.7524328231811523","2.7524328231811523","2.7524328231811523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"358000","","","","","","","","","","","","","2.7574775218963623","2.7574775218963623","2.7574775218963623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359000","","","","","","","","","","","","","2.7550649642944336","2.7550649642944336","2.7550649642944336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"360000","","","","","","","","","","","","","2.7533085346221924","2.7533085346221924","2.7533085346221924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361000","","","","","","","","","","","","","2.7548410892486572","2.7548410892486572","2.7548410892486572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"362000","","","","","","","","","","","","","2.7554209232330322","2.7554209232330322","2.7554209232330322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363000","","","","","","","","","","","","","2.7537877559661865","2.7537877559661865","2.7537877559661865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"364000","","","","","","","","","","","","","2.7550673484802246","2.7550673484802246","2.7550673484802246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"365000","","","","","","","","","","","","","2.7542266845703125","2.7542266845703125","2.7542266845703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"366000","","","","","","","","","","","","","2.7527334690093994","2.7527334690093994","2.7527334690093994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367000","","","","","","","","","","","","","2.7519454956054688","2.7519454956054688","2.7519454956054688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"368000","","","","","","","","","","","","","2.7544808387756348","2.7544808387756348","2.7544808387756348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"369000","","","","","","","","","","","","","2.7515065670013428","2.7515065670013428","2.7515065670013428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370000","","","","","","","","","","","","","2.755920171737671","2.755920171737671","2.755920171737671","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371000","","","","","","","","","","","","","2.750767946243286","2.750767946243286","2.750767946243286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"372000","","","","","","","","","","","","","2.7526235580444336","2.7526235580444336","2.7526235580444336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"373000","","","","","","","","","","","","","2.7515885829925537","2.7515885829925537","2.7515885829925537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374000","","","","","","","","","","","","","2.754563570022583","2.754563570022583","2.754563570022583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375000","","","","","","","","","","","","","2.7526657581329346","2.7526657581329346","2.7526657581329346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"376000","","","","","","","","","","","","","2.7492835521698","2.7492835521698","2.7492835521698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377000","","","","","","","","","","","","","2.7503230571746826","2.7503230571746826","2.7503230571746826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"378000","","","","","","","","","","","","","2.7509355545043945","2.7509355545043945","2.7509355545043945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"379000","","","","","","","","","","","","","2.7492802143096924","2.7492802143096924","2.7492802143096924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"380000","","","","","","","","","","","","","2.7505314350128174","2.7505314350128174","2.7505314350128174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"381000","","","","","","","","","","","","","2.75020432472229","2.75020432472229","2.75020432472229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"382000","","","","","","","","","","","","","2.749335289001465","2.749335289001465","2.749335289001465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"383000","","","","","","","","","","","","","2.7489700317382812","2.7489700317382812","2.7489700317382812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"384000","","","","","","","","","","2.7482776641845703","2.7482776641845703","2.7482776641845703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385000","","","","","","","","","","2.7468338012695312","2.7468338012695312","2.7468338012695312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"386000","","","","","","","","","","2.74847674369812","2.74847674369812","2.74847674369812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387000","","","","","","","","","","2.7468035221099854","2.7468035221099854","2.7468035221099854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"388000","","","","","","","","","","2.7465200424194336","2.7465200424194336","2.7465200424194336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389000","","","","","","","","","","2.7478652000427246","2.7478652000427246","2.7478652000427246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"390000","","","","","","","","","","2.7449986934661865","2.7449986934661865","2.7449986934661865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"391000","","","","","","","","","","2.74729585647583","2.74729585647583","2.74729585647583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"392000","","","","","","","","","","2.746009349822998","2.746009349822998","2.746009349822998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"393000","","","","","","","","","","2.7502729892730713","2.7502729892730713","2.7502729892730713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"394000","","","","","","","","","","2.747732162475586","2.747732162475586","2.747732162475586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"395000","","","","","","","","","","2.744609832763672","2.744609832763672","2.744609832763672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"396000","","","","","","","","","","2.7491235733032227","2.7491235733032227","2.7491235733032227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"397000","","","","","","","","","","2.746058940887451","2.746058940887451","2.746058940887451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"398000","","","","","","","","","","2.744997978210449","2.744997978210449","2.744997978210449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399000","","","","","","","","","","2.7471461296081543","2.7471461296081543","2.7471461296081543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"400000","","","","","","","","","","2.7452445030212402","2.7452445030212402","2.7452445030212402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"401000","","","","","","","","","","2.7424867153167725","2.7424867153167725","2.7424867153167725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"402000","","","","","","","","","","2.7422192096710205","2.7422192096710205","2.7422192096710205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"403000","","","","","","","","","","2.7437171936035156","2.7437171936035156","2.7437171936035156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"404000","","","","","","","","","","2.7436680793762207","2.7436680793762207","2.7436680793762207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"405000","","","","","","","","","","2.7454206943511963","2.7454206943511963","2.7454206943511963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"406000","","","","","","","","","","2.7398953437805176","2.7398953437805176","2.7398953437805176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"407000","","","","","","","","","","2.7409422397613525","2.7409422397613525","2.7409422397613525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"408000","","","","","","","","","","2.7407984733581543","2.7407984733581543","2.7407984733581543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"409000","","","","","","","","","","2.7459230422973633","2.7459230422973633","2.7459230422973633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410000","","","","","","","","","","2.7393178939819336","2.7393178939819336","2.7393178939819336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"411000","","","","","","","","","","2.7402286529541016","2.7402286529541016","2.7402286529541016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"412000","","","","","","","","","","2.7416396141052246","2.7416396141052246","2.7416396141052246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413000","","","","","","","","","","2.7415266036987305","2.7415266036987305","2.7415266036987305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"414000","","","","","","","","","","2.746397018432617","2.746397018432617","2.746397018432617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"415000","","","","","","","","","","2.741068124771118","2.741068124771118","2.741068124771118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"416000","","","","","","","2.7385358810424805","2.7385358810424805","2.7385358810424805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"417000","","","","","","","2.739896774291992","2.739896774291992","2.739896774291992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"418000","","","","","","","2.736726999282837","2.736726999282837","2.736726999282837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"419000","","","","","","","2.7383546829223633","2.7383546829223633","2.7383546829223633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"420000","","","","","","","2.7372093200683594","2.7372093200683594","2.7372093200683594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"421000","","","","","","","2.7434329986572266","2.7434329986572266","2.7434329986572266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"422000","","","","","","","2.7383639812469482","2.7383639812469482","2.7383639812469482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"423000","","","","","","","2.7365646362304688","2.7365646362304688","2.7365646362304688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"424000","","","","","","","2.7349085807800293","2.7349085807800293","2.7349085807800293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"425000","","","","","","","2.737114667892456","2.737114667892456","2.737114667892456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"426000","","","","","","","2.732849359512329","2.732849359512329","2.732849359512329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"427000","","","","","","","2.734179973602295","2.734179973602295","2.734179973602295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428000","","","","","","","2.7358155250549316","2.7358155250549316","2.7358155250549316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"429000","","","","","","","2.734102487564087","2.734102487564087","2.734102487564087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"430000","","","","","","","2.733785390853882","2.733785390853882","2.733785390853882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"431000","","","","","","","2.7326385974884033","2.7326385974884033","2.7326385974884033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"432000","","","","2.7333877086639404","2.7333877086639404","2.7333877086639404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"433000","","","","2.7334482669830322","2.7334482669830322","2.7334482669830322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"434000","","","","2.7331583499908447","2.7331583499908447","2.7331583499908447","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"435000","","","","2.7308337688446045","2.7308337688446045","2.7308337688446045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
