"Step","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss__MAX"
"430000","","","","","","","2.212763547897339","2.212763547897339","2.212763547897339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"431000","","","","","","","2.211648941040039","2.211648941040039","2.211648941040039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"432000","","","","2.2101030349731445","2.2101030349731445","2.2101030349731445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"433000","","","","2.2106943130493164","2.2106943130493164","2.2106943130493164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"434000","","","","2.2069578170776367","2.2069578170776367","2.2069578170776367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"435000","","","","2.2120020389556885","2.2120020389556885","2.2120020389556885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"436000","","","","2.2053067684173584","2.2053067684173584","2.2053067684173584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"437000","","","","2.207165002822876","2.207165002822876","2.207165002822876","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"438000","","","","2.2091057300567627","2.2091057300567627","2.2091057300567627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"439000","","","","2.208112955093384","2.208112955093384","2.208112955093384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"440000","","","","2.2046918869018555","2.2046918869018555","2.2046918869018555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"441000","","","","2.208345890045166","2.208345890045166","2.208345890045166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"442000","","","","2.207185983657837","2.207185983657837","2.207185983657837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"443000","","","","2.204477071762085","2.204477071762085","2.204477071762085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"450000","2.2032899856567383","2.2032899856567383","2.2032899856567383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
