"Step","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss__MAX"
"321000","","","","","","","","","","","","","","","","2.5316030979156494","2.5316030979156494","2.5316030979156494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"322000","","","","","","","","","","","","","","","","2.5189993381500244","2.5189993381500244","2.5189993381500244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323000","","","","","","","","","","","","","","","","2.526499032974243","2.526499032974243","2.526499032974243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324000","","","","","","","","","","","","","","","","2.5306475162506104","2.5306475162506104","2.5306475162506104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325000","","","","","","","","","","","","","","","","2.5216853618621826","2.5216853618621826","2.5216853618621826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"326000","","","","","","","","","","","","","","","","2.5211148262023926","2.5211148262023926","2.5211148262023926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327000","","","","","","","","","","","","","","","","2.5321342945098877","2.5321342945098877","2.5321342945098877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328000","","","","","","","","","","","","","","","","2.5188636779785156","2.5188636779785156","2.5188636779785156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329000","","","","","","","","","","","","","","","","2.516648530960083","2.516648530960083","2.516648530960083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330000","","","","","","","","","","","","","","","","2.5256080627441406","2.5256080627441406","2.5256080627441406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"331000","","","","","","","","","","","","","","","","2.5186667442321777","2.5186667442321777","2.5186667442321777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"332000","","","","","","","","","","","","","","","","2.534888744354248","2.534888744354248","2.534888744354248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"333000","","","","","","","","","","","","","","","","2.5329999923706055","2.5329999923706055","2.5329999923706055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"334000","","","","","","","","","","","","","","","","2.525149345397949","2.525149345397949","2.525149345397949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"335000","","","","","","","","","","","","","","","","2.517970323562622","2.517970323562622","2.517970323562622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"336000","","","","","","","","","","","","","","","","2.5171709060668945","2.5171709060668945","2.5171709060668945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"337000","","","","","","","","","","","","","","","","2.5157828330993652","2.5157828330993652","2.5157828330993652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"338000","","","","","","","","","","","","","","","","2.5143818855285645","2.5143818855285645","2.5143818855285645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"339000","","","","","","","","","","","","","","","","2.512193202972412","2.512193202972412","2.512193202972412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"340000","","","","","","","","","","","","","","","","2.525424003601074","2.525424003601074","2.525424003601074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"341000","","","","","","","","","","","","","","","","2.5135858058929443","2.5135858058929443","2.5135858058929443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"342000","","","","","","","","","","","","","","","","2.509223699569702","2.509223699569702","2.509223699569702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"343000","","","","","","","","","","","","","","","","2.5185766220092773","2.5185766220092773","2.5185766220092773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"344000","","","","","","","","","","","","","","","","2.5191876888275146","2.5191876888275146","2.5191876888275146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"345000","","","","","","","","","","","","","","","","2.525425672531128","2.525425672531128","2.525425672531128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"346000","","","","","","","","","","","","","","","","2.5190839767456055","2.5190839767456055","2.5190839767456055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"347000","","","","","","","","","","","","","","","","2.5210964679718018","2.5210964679718018","2.5210964679718018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"348000","","","","","","","","","","","","","","","","2.506636381149292","2.506636381149292","2.506636381149292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"349000","","","","","","","","","","","","","","","","2.513669013977051","2.513669013977051","2.513669013977051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"350000","","","","","","","","","","","","","","","","2.5182201862335205","2.5182201862335205","2.5182201862335205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"351000","","","","","","","","","","","","","","","","2.5047810077667236","2.5047810077667236","2.5047810077667236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352000","","","","","","","","","","","","","2.51253342628479","2.51253342628479","2.51253342628479","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"353000","","","","","","","","","","","","","2.5134623050689697","2.5134623050689697","2.5134623050689697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"354000","","","","","","","","","","","","","2.512916326522827","2.512916326522827","2.512916326522827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"355000","","","","","","","","","","","","","2.511974334716797","2.511974334716797","2.511974334716797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"356000","","","","","","","","","","","","","2.5110208988189697","2.5110208988189697","2.5110208988189697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"357000","","","","","","","","","","","","","2.5171732902526855","2.5171732902526855","2.5171732902526855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"358000","","","","","","","","","","","","","2.5138418674468994","2.5138418674468994","2.5138418674468994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359000","","","","","","","","","","","","","2.5219666957855225","2.5219666957855225","2.5219666957855225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"360000","","","","","","","","","","","","","2.5138142108917236","2.5138142108917236","2.5138142108917236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361000","","","","","","","","","","","","","2.512643337249756","2.512643337249756","2.512643337249756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"362000","","","","","","","","","","","","","2.513974666595459","2.513974666595459","2.513974666595459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363000","","","","","","","","","","","","","2.5083847045898438","2.5083847045898438","2.5083847045898438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"364000","","","","","","","","","","","","","2.516638994216919","2.516638994216919","2.516638994216919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"365000","","","","","","","","","","","","","2.5133163928985596","2.5133163928985596","2.5133163928985596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"366000","","","","","","","","","","","","","2.505586862564087","2.505586862564087","2.505586862564087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367000","","","","","","","","","","","","","2.5030436515808105","2.5030436515808105","2.5030436515808105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"368000","","","","","","","","","","","","","2.5048344135284424","2.5048344135284424","2.5048344135284424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"369000","","","","","","","","","","","","","2.4987661838531494","2.4987661838531494","2.4987661838531494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370000","","","","","","","","","","","","","2.5093204975128174","2.5093204975128174","2.5093204975128174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371000","","","","","","","","","","","","","2.498680591583252","2.498680591583252","2.498680591583252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"372000","","","","","","","","","","","","","2.501039743423462","2.501039743423462","2.501039743423462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"373000","","","","","","","","","","","","","2.4940850734710693","2.4940850734710693","2.4940850734710693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374000","","","","","","","","","","","","","2.5014209747314453","2.5014209747314453","2.5014209747314453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375000","","","","","","","","","","","","","2.5075416564941406","2.5075416564941406","2.5075416564941406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"376000","","","","","","","","","","","","","2.4936442375183105","2.4936442375183105","2.4936442375183105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377000","","","","","","","","","","","","","2.4973931312561035","2.4973931312561035","2.4973931312561035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"378000","","","","","","","","","","","","","2.501711845397949","2.501711845397949","2.501711845397949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"379000","","","","","","","","","","","","","2.5029995441436768","2.5029995441436768","2.5029995441436768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"380000","","","","","","","","","","","","","2.506455898284912","2.506455898284912","2.506455898284912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"381000","","","","","","","","","","","","","2.501254081726074","2.501254081726074","2.501254081726074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"382000","","","","","","","","","","","","","2.507239818572998","2.507239818572998","2.507239818572998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"383000","","","","","","","","","","","","","2.4961540699005127","2.4961540699005127","2.4961540699005127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"384000","","","","","","","","","","2.5012423992156982","2.5012423992156982","2.5012423992156982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385000","","","","","","","","","","2.4970285892486572","2.4970285892486572","2.4970285892486572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"386000","","","","","","","","","","2.5072484016418457","2.5072484016418457","2.5072484016418457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387000","","","","","","","","","","2.4962046146392822","2.4962046146392822","2.4962046146392822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"388000","","","","","","","","","","2.4997925758361816","2.4997925758361816","2.4997925758361816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389000","","","","","","","","","","2.498396158218384","2.498396158218384","2.498396158218384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"390000","","","","","","","","","","2.500124931335449","2.500124931335449","2.500124931335449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"391000","","","","","","","","","","2.494807243347168","2.494807243347168","2.494807243347168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"392000","","","","","","","","","","2.492067813873291","2.492067813873291","2.492067813873291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"393000","","","","","","","","","","2.5000112056732178","2.5000112056732178","2.5000112056732178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"394000","","","","","","","","","","2.494664192199707","2.494664192199707","2.494664192199707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"395000","","","","","","","","","","2.493540048599243","2.493540048599243","2.493540048599243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"396000","","","","","","","","","","2.496156692504883","2.496156692504883","2.496156692504883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"397000","","","","","","","","","","2.4963390827178955","2.4963390827178955","2.4963390827178955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"398000","","","","","","","","","","2.49135422706604","2.49135422706604","2.49135422706604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399000","","","","","","","","","","2.493499279022217","2.493499279022217","2.493499279022217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"400000","","","","","","","","","","2.494072437286377","2.494072437286377","2.494072437286377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"401000","","","","","","","","","","2.495868444442749","2.495868444442749","2.495868444442749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"402000","","","","","","","","","","2.4998137950897217","2.4998137950897217","2.4998137950897217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"403000","","","","","","","","","","2.4976165294647217","2.4976165294647217","2.4976165294647217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"404000","","","","","","","","","","2.4846038818359375","2.4846038818359375","2.4846038818359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"405000","","","","","","","","","","2.494605779647827","2.494605779647827","2.494605779647827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"406000","","","","","","","","","","2.495154857635498","2.495154857635498","2.495154857635498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"407000","","","","","","","","","","2.499643564224243","2.499643564224243","2.499643564224243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"408000","","","","","","","","","","2.4916343688964844","2.4916343688964844","2.4916343688964844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"409000","","","","","","","","","","2.5226035118103027","2.5226035118103027","2.5226035118103027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410000","","","","","","","","","","2.4986770153045654","2.4986770153045654","2.4986770153045654","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"411000","","","","","","","","","","2.492250442504883","2.492250442504883","2.492250442504883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"412000","","","","","","","","","","2.4851274490356445","2.4851274490356445","2.4851274490356445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413000","","","","","","","","","","2.487901449203491","2.487901449203491","2.487901449203491","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"414000","","","","","","","","","","2.4870691299438477","2.4870691299438477","2.4870691299438477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"415000","","","","","","","","","","2.4851553440093994","2.4851553440093994","2.4851553440093994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"416000","","","","","","","2.4871816635131836","2.4871816635131836","2.4871816635131836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"417000","","","","","","","2.4804859161376953","2.4804859161376953","2.4804859161376953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"418000","","","","","","","2.486013174057007","2.486013174057007","2.486013174057007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"419000","","","","","","","2.488029718399048","2.488029718399048","2.488029718399048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"420000","","","","","","","2.4870009422302246","2.4870009422302246","2.4870009422302246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"421000","","","","","","","2.4862172603607178","2.4862172603607178","2.4862172603607178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"422000","","","","","","","2.4780373573303223","2.4780373573303223","2.4780373573303223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"423000","","","","","","","2.4870195388793945","2.4870195388793945","2.4870195388793945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"424000","","","","","","","2.4830563068389893","2.4830563068389893","2.4830563068389893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"425000","","","","","","","2.485847234725952","2.485847234725952","2.485847234725952","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"426000","","","","","","","2.482170581817627","2.482170581817627","2.482170581817627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"427000","","","","","","","2.4863133430480957","2.4863133430480957","2.4863133430480957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428000","","","","","","","2.47628116607666","2.47628116607666","2.47628116607666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"429000","","","","","","","2.4737038612365723","2.4737038612365723","2.4737038612365723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"430000","","","","","","","2.481055498123169","2.481055498123169","2.481055498123169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"431000","","","","","","","2.4761431217193604","2.4761431217193604","2.4761431217193604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"432000","","","","2.468930959701538","2.468930959701538","2.468930959701538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"433000","","","","2.4704020023345947","2.4704020023345947","2.4704020023345947","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"434000","","","","2.476109504699707","2.476109504699707","2.476109504699707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"435000","","","","2.472966432571411","2.472966432571411","2.472966432571411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"436000","","","","2.4815149307250977","2.4815149307250977","2.4815149307250977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"437000","","","","2.472294330596924","2.472294330596924","2.472294330596924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"438000","","","","2.4681482315063477","2.4681482315063477","2.4681482315063477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
