model,step,train_loss,val_loss
13b,38.10470303,,2.301734608
13b,37.84803193,,2.295234772
13b,38.81054856,,2.301726522
13b,38.81054856,,2.295223747
13b,39.19555521,,2.31039248
13b,39.58056186,,2.301717702
13b,39.58056186,,2.294131131
13b,39.96556851,,2.308216068
13b,39.96556851,,2.287623945
13b,40.35057516,,2.297373698
13b,40.73558181,,2.303872064
13b,40.79974959,,2.289420716
13b,41.50559512,,2.299528059
13b,41.50559512,,2.290857692
13b,41.50559512,,2.284354916
13b,42.27560842,,2.293016464
13b,42.27560842,,2.284346096
13b,42.72478285,,2.277115645
13b,43.04562172,,2.295175235
13b,43.04562172,,2.286504868
13b,43.43062837,,2.275662498
13b,43.81563503,,2.290831231
13b,43.81563503,,2.282160864
13b,44.20064168,,2.271318494
13b,44.58564833,,2.288654819
13b,44.58564833,,2.279984452
13b,44.97065498,,2.271309674
13b,44.97065498,,2.263723102
13b,45.35566163,,2.279975631
13b,45.80483606,,2.271300119
13b,45.74066828,,2.260462894
13b,45.54816496,,2.256129916
13b,46.51068159,,2.275627217
13b,46.51068159,,2.26695685
13b,46.51068159,,2.258286482
13b,46.51068159,,2.251783707
13b,47.28069489,,2.269115621
13b,47.28069489,,2.260445254
13b,47.28069489,,2.251774886
13b,48.05070819,,2.264771617
13b,48.05070819,,2.25610125
13b,48.05070819,,2.247430882
13b,47.85820487,,2.243097904
13b,48.8207215,,2.253924837
13b,48.8207215,,2.24525447
13b,49.5907348,,2.253916017
13b,49.5907348,,2.24524565
13b,50.3607481,,2.253907197
13b,50.3607481,,2.245236829
13b,50.74575475,,2.23981344
13b,50.93825808,,2.249565398
13b,51.51576806,,2.240888415
13b,51.51576806,,2.233301844
13b,52.28578136,,2.236544411
13b,52.28578136,,2.230041636
13b,53.05579466,,2.232200407
13b,53.05579466,,2.225697632
13b,53.82580797,,2.232191587
13b,53.82580797,,2.224605015
13b,54.59582127,,2.232182767
13b,54.59582127,,2.223512399
13b,55.36583457,,2.227838763
13b,55.36583457,,2.219168395
13b,56.13584788,,2.227829942
13b,56.13584788,,2.219159575
13b,56.90586118,,2.227821122
13b,56.90586118,,2.219150754
13b,57.67587448,,2.227812302
13b,57.67587448,,2.219141934
13b,57.67587448,,2.211555363
13b,58.44588778,,2.226719685
13b,58.44588778,,2.216965522
13b,58.44588778,,2.20937895
13b,59.02339776,,2.225629274
13b,59.28006886,,2.214788375
13b,59.02339776,,2.208288539
13b,59.98591439,,2.216947881
13b,59.98591439,,2.208277514
13b,60.75592769,,2.214771469
13b,60.75592769,,2.206101102
13b,61.525941,,2.214762649
13b,61.525941,,2.206092281
13b,62.2959543,,2.212586237
13b,62.2959543,,2.204999665
13b,63.0659676,,2.210409825
13b,63.0659676,,2.202823253
13b,63.83598091,,2.208233412
13b,63.83598091,,2.200646841
13b,64.60599421,,2.206057
13b,64.60599421,,2.199554225
13b,65.37600751,,2.20604818
13b,65.37600751,,2.198461608
13b,66.14602082,,2.20603936
13b,66.14602082,,2.197368992
13b,66.91603412,,2.206030539
13b,66.91603412,,2.197360172
13b,67.68604742,,2.206021719
13b,67.68604742,,2.197351352
13b,68.45606072,,2.206012899
13b,68.45606072,,2.197342531
13b,69.2902418,,2.20166816
13b,69.0335707,,2.195168324
13b,69.99608733,,2.195157299
13b,69.99608733,,2.188654523
13b,70.76610063,,2.185394315
13b,71.92112059,,2.179962105
13b,72.69113389,,2.175618101
13b,73.07614054,,2.169110915
13b,73.46114719,,2.173441689
13b,74.2311605,,2.171265277
13b,74.2311605,,2.163678705
13b,75.0011738,,2.166921273
13b,75.0011738,,2.160418497
13b,75.83535488,,2.166911717
13b,75.57868378,,2.160411882
13b,76.54120041,,2.171238816
13b,76.54120041,,2.16473604
13b,77.31121371,,2.166894812
13b,78.08122701,,2.164718399
13b,78.08122701,,2.158215624
13b,78.85124032,,2.162541987
13b,78.85124032,,2.156039212
13b,79.62125362,,2.162533167
13b,79.62125362,,2.154946595
13b,80.39126692,,2.162524347
13b,80.39126692,,2.154937775
13b,81.16128023,,2.164683118
13b,80.9687769,,2.158182548
13b,81.93129353,,2.162506706
13b,82.70130683,,2.158162702
13b,83.47132013,,2.15598629
13b,83.47132013,,2.149483514
13b,84.24133344,,2.151642286
13b,84.24133344,,2.14513951
13b,85.01134674,,2.147298282
13b,85.01134674,,2.13971171
13b,85.78136004,,2.142954278
13b,85.78136004,,2.135367706
13b,86.55137335,,2.140777866
13b,86.55137335,,2.13427509
13b,87.32138665,,2.138601453
13b,87.12888332,,2.134268475
13b,88.09139995,,2.136425041
13b,88.09139995,,2.129922266
13b,88.86141326,,2.136416221
13b,88.86141326,,2.129913445
13b,89.63142656,,2.136407401
13b,89.63142656,,2.129904625
13b,90.46560764,,2.136397845
13b,90.20893654,,2.12989801
13b,91.17145317,,2.140724944
13b,91.17145317,,2.134222168
13b,91.94146647,,2.140716123
13b,91.94146647,,2.133129552
13b,92.71147977,,2.134204527
13b,92.71147977,,2.127701752
13b,93.48149307,,2.129860523
13b,93.48149307,,2.122273952
13b,94.25150638,,2.127684111
13b,94.25150638,,2.121181336
13b,95.02151968,,2.127675291
13b,95.02151968,,2.121172515
13b,95.79153298,,2.132001654
13b,95.79153298,,2.125498879
13b,96.56154629,,2.129825242
13b,96.56154629,,2.122238671
13b,97.33155959,,2.12764883
13b,97.13905626,,2.12114826
13b,98.16574067,,2.128361805
13b,98.8715862,,2.131966373
13b,98.8715862,,2.125463598
13b,99.6415995,,2.131957553
13b,99.6415995,,2.125454777
13b,100.4116128,,2.131948732
13b,100.4116128,,2.125445957
13b,101.1816261,,2.131939912
13b,101.1816261,,2.125437137
13b,101.9516394,,2.1297635
13b,101.9516394,,2.123260724
13b,102.7216527,,2.127587088
13b,102.7216527,,2.120000516
13b,103.491666,,2.123243084
13b,103.491666,,2.116740308
13b,104.2616793,,2.121066672
13b,104.069176,,2.116733693
13b,105.0316926,,2.116722668
13b,105.8017059,,2.113462459
13b,106.5717192,,2.114537435
13b,107.3417325,,2.114528615
13b,107.3417325,,2.108025839
13b,108.1117458,,2.118854978
13b,108.1117458,,2.111268407
13b,108.8817591,,2.118846158
13b,108.8817591,,2.112343382
13b,109.6517724,,2.114502154
13b,109.6517724,,2.107999378
13b,110.4217857,,2.11015815
13b,110.4217857,,2.103655374
13b,111.2559668,,2.110148594
13b,110.9992957,,2.103648759
13b,111.9618123,,2.114475693
13b,111.9618123,,2.107972917
13b,112.7318257,,2.114466873
13b,112.7318257,,2.107964097
13b,113.501839,,2.11229046
13b,113.3093356,,2.107957482
13b,114.2718523,,2.110114048
13b,115.0418656,,2.110105228
13b,115.0418656,,2.103602452
13b,115.8118789,,2.110096408
13b,115.8118789,,2.103593632
13b,116.5818922,,2.110087587
13b,116.5818922,,2.10141722
13b,116.9668988,,2.09599383
13b,117.3519055,,2.103575991
13b,117.8010799,,2.093455418
13b,118.5069254,,2.097059985
13b,118.5069254,,2.09055721
13b,119.2769387,,2.097051165
13b,119.2769387,,2.090548389
13b,120.046952,,2.092707161
13b,120.8169653,,2.090530749
13b,121.5869786,,2.088354337
13b,122.3569919,,2.08726172
13b,123.1270052,,2.09267188
13b,123.1270052,,2.086169104
13b,123.8970185,,2.096998243
13b,123.8970185,,2.090495468
13b,124.6670318,,2.096989423
13b,124.6670318,,2.089402851
13b,125.4370452,,2.092645419
13b,125.4370452,,2.085058847
13b,126.2070585,,2.088301415
13b,126.2070585,,2.081798639
13b,126.9770718,,2.086125003
13b,126.9770718,,2.078538431
13b,127.7470851,,2.081780999
13b,127.7470851,,2.074194427
13b,128.5170984,,2.075269403
13b,129.2871117,,2.075260582
13b,130.057125,,2.075251762
13b,130.4421316,,2.068744576
13b,130.8271383,,2.075242942
13b,131.2121449,,2.06765196
13b,131.5971516,,2.07306653
13b,131.9821582,,2.064391752
13b,132.3671649,,2.070890117
13b,132.7521715,,2.065466728
13b,133.1371782,,2.075216481
13b,133.5221848,,2.068709295
13b,133.9071915,,2.075207661
13b,134.2921981,,2.068700475
13b,134.6772048,,2.07519884
13b,135.0622114,,2.066524063
13b,135.4472181,,2.073022428
13b,135.8963925,,2.062901854
13b,136.602238,,2.066506422
13b,136.602238,,2.060003646
13b,137.3722513,,2.066497602
13b,137.3722513,,2.059994826
13b,138.2064324,,2.066488046
13b,137.9497613,,2.059988211
13b,138.912278,,2.068647553
13b,138.912278,,2.059977186
13b,139.6822913,,2.062135957
13b,139.6822913,,2.055633181
13b,140.5164723,,2.057791218
13b,140.2598012,,2.051291383
13b,141.2223179,,2.062118316
13b,141.2223179,,2.055615541
13b,141.9923312,,2.062109496
13b,141.9923312,,2.055606721
13b,142.7623445,,2.062100676
13b,142.7623445,,2.0555979
13b,143.5323578,,2.066427039
13b,143.5323578,,2.059924264
13b,144.3023711,,2.066418219
13b,144.3023711,,2.059915443
13b,145.0723844,,2.066409399
13b,145.0723844,,2.059906623
13b,145.8423977,,2.066400578
13b,145.8423977,,2.059897803
13b,146.612411,,2.066391758
13b,146.612411,,2.059888982
13b,147.3824243,,2.066382938
13b,147.3824243,,2.059880162
13b,148.1524376,,2.062038934
13b,148.1524376,,2.055536158
13b,148.9866187,,2.058416725
13b,148.7299476,,2.051194359
13b,149.6924642,,2.062021293
13b,149.6924642,,2.055518517
13b,150.4624775,,2.062012473
13b,150.4624775,,2.055509697
13b,151.2324908,,2.057668469
13b,151.2324908,,2.051165693
13b,152.0025041,,2.057659648
13b,152.0025041,,2.051156873
13b,152.7725174,,2.057650828
13b,152.7725174,,2.051148052
13b,153.5425307,,2.057642008
13b,153.5425307,,2.04897164
13b,153.9275374,,2.042464455
13b,154.312544,,2.04896282
13b,154.6975507,,2.042455634
13b,155.0825573,,2.048954
13b,155.467564,,2.042446814
13b,155.8525706,,2.048945179
13b,156.2375773,,2.042437994
13b,156.6225839,,2.048936359
13b,157.0075906,,2.043512969
13b,157.7776039,,2.044587945
13b,157.7776039,,2.038085169
13b,158.5476172,,2.044579125
13b,158.5476172,,2.038076349
13b,159.3176305,,2.042402712
13b,159.1251272,,2.038069734
13b,160.0876438,,2.0402263
13b,160.0876438,,2.033723525
13b,160.8576571,,2.038049888
13b,160.6651538,,2.033716909
13b,161.6276704,,2.03478968
13b,162.3976837,,2.031529472
13b,163.167697,,2.035855835
13b,163.167697,,2.02935306
13b,163.9377103,,2.035847015
13b,163.9377103,,2.029344239
13b,164.7718914,,2.03583746
13b,164.5152203,,2.029337624
13b,165.4777369,,2.044499742
13b,165.4777369,,2.035829374
13b,166.2477502,,2.044490921
13b,166.2477502,,2.037988146
13b,167.0177635,,2.044482101
13b,167.4027702,,2.037974915
13b,167.7877768,,2.044473281
13b,168.1727835,,2.037966095
13b,168.5577901,,2.042296869
13b,169.3278034,,2.040120456
13b,169.7128101,,2.033613271
13b,170.0978167,,2.040111636
13b,170.5469912,,2.032881185
13b,171.3170045,,2.035762487
13b,171.2528367,,2.026009059
13b,172.02285,,2.035754402
13b,172.02285,,2.027084034
13b,172.7928633,,2.031410398
13b,172.7928633,,2.02274003
13b,173.5628766,,2.027066394
13b,173.5628766,,2.019479822
13b,174.3328899,,2.02272239
13b,174.3328899,,2.016219614
13b,175.1029032,,2.022713569
13b,175.1029032,,2.016210794
13b,175.8729165,,2.020537157
13b,175.8729165,,2.012950586
13b,176.6429298,,2.018360745
13b,176.6429298,,2.011857969
13b,177.4771109,,2.014738536
13b,178.1829564,,2.018343104
13b,178.1829564,,2.011840329
13b,178.9529697,,2.016166692
13b,178.7604664,,2.011833713
13b,179.722983,,2.01399028
13b,179.722983,,2.006403708
13b,180.4929963,,2.01398146
13b,180.4929963,,2.005311092
13b,181.2630096,,2.018307823
13b,181.2630096,,2.010721251
13b,181.0705063,,2.003136885
13b,182.0971907,,2.019020798
13b,182.8030362,,2.018290182
13b,182.8030362,,2.011787407
13b,183.5730495,,2.018281362
13b,183.5730495,,2.011778586
13b,184.3430628,,2.018272542
13b,184.3430628,,2.011769766
13b,185.1130761,,2.026934089
13b,185.1130761,,2.018263721
13b,184.9205728,,2.011763151
13b,185.8830894,,2.026925269
13b,185.8830894,,2.018254901
13b,186.6531027,,2.022581265
13b,186.6531027,,2.016078489
13b,187.423116,,2.022572444
13b,187.423116,,2.016069669
13b,188.1931294,,2.020396032
13b,188.1931294,,2.012809461
13b,188.9631427,,2.016052028
13b,188.7706393,,2.011719049
13b,189.733156,,2.013875616
13b,189.733156,,2.006289044
13b,190.5031693,,2.009531612
13b,190.5031693,,2.003028836
13b,191.3373503,,2.009522056
13b,191.0806792,,2.003022221
13b,192.0431959,,2.013849155
13b,192.0431959,,2.006262583
13b,192.8132092,,2.013840335
13b,192.8132092,,2.007337559
13b,193.6473902,,2.01455331
13b,193.3907191,,2.007330944
13b,194.3532358,,2.018157878
13b,194.3532358,,2.011655102
13b,195.1232491,,2.018149057
13b,195.1232491,,2.011646282
13b,195.8932624,,2.018140237
13b,195.7007591,,2.011639667
13b,196.6632757,,2.018131417
13b,196.4707724,,2.011630846
13b,197.433289,,2.018122596
13b,198.010799,,2.020283573
13b,198.9733156,,2.014853568
13b,199.7433289,,2.013760952
13b,200.5133422,,2.013752131
13b,200.5133422,,2.00616556
13b,201.2833555,,2.009408127
13b,201.2833555,,2.002905352
13b,202.0533688,,2.003980327
13b,202.8233821,,2.000720119
13b,203.5933954,,1.999627503
13b,204.3634087,,2.000702479
13b,205.133422,,1.997442271
13b,205.9034353,,1.996349654
13b,206.6734486,,1.996340834
13b,207.0584553,,1.989833648
13b,207.4434619,,1.996332014
13b,207.8284686,,1.989824828
13b,208.2134752,,1.996323193
13b,208.5984819,,1.989816008
13b,208.9834885,,1.996314373
13b,209.3684952,,1.989807187
13b,209.7535018,,1.996305553
13b,210.1385085,,1.989798367
13b,210.5235151,,1.996296733
13b,210.9085218,,1.989789547
13b,211.2935284,,1.996287912
13b,211.6785351,,1.989780726
13b,212.0635417,,1.996279092
13b,212.4485484,,1.989771906
13b,212.8335551,,1.99410268
13b,213.6035684,,1.991926268
13b,214.3735817,,1.996252631
13b,214.3735817,,1.989749855
13b,215.143595,,1.996243811
13b,215.143595,,1.989741035
13b,215.7211049,,1.98973442
13b,216.6836216,,1.985388211
13b,217.4536349,,1.983211799
13b,218.2236482,,1.987538162
13b,218.2236482,,1.981035386
13b,218.9936615,,1.983194158
13b,219.3786681,,1.976686972
13b,219.7636748,,1.983185338
13b,220.1486814,,1.976678152
13b,220.5336881,,1.983176517
13b,220.9186947,,1.976669332
13b,221.3678692,,1.983889493
13b,222.0737147,,1.98749406
13b,222.0737147,,1.980991285
13b,222.843728,,1.98748524
13b,222.843728,,1.980982465
13b,223.6137413,,1.98747642
13b,223.6137413,,1.980973644
13b,224.3837546,,1.987467599
13b,224.3837546,,1.979881028
13b,225.1537679,,1.987458779
13b,225.1537679,,1.980956004
13b,225.9237812,,1.985282367
13b,225.9237812,,1.978779591
13b,226.6937945,,1.983105955
13b,226.6937945,,1.976603179
13b,227.4638078,,1.983097135
13b,227.4638078,,1.976594359
13b,228.2979889,,1.983087579
13b,228.0413178,,1.976587744
13b,229.0038344,,1.985247086
13b,229.0038344,,1.977660514
13b,229.7738477,,1.981986878
13b,230.543861,,1.983061853
13b,231.3138743,,1.981969237
13b,231.8913843,,1.980878826
13b,233.3030754,,1.975804941
13b,234.0089209,,1.976519386
13b,233.8164176,,1.972186408
13b,234.7789342,,1.974342974
13b,235.5489475,,1.974334154
13b,236.3189608,,1.974325333
13b,237.0889741,,1.974316513
13b,237.8589874,,1.974307693
13b,238.6290007,,1.972131281
13b,239.4631818,,1.970676664
13b,240.1690273,,1.97211364
13b,239.976524,,1.967780661
13b,240.9390406,,1.974272412
13b,240.9390406,,1.967769636
13b,241.7090539,,1.978598775
13b,241.7090539,,1.971012203
13b,242.4790672,,1.978589955
13b,242.4790672,,1.972087179
13b,243.2490805,,1.978581134
13b,243.2490805,,1.972078359
13b,244.0832616,,1.97929411
13b,243.8265905,,1.972071744
13b,244.7891071,,1.982898677
13b,244.7891071,,1.976395902
13b,245.5591204,,1.987225041
13b,245.5591204,,1.979638469
13b,246.3291337,,1.987216221
13b,246.1366304,,1.98071565
13b,247.099147,,1.9872074
13b,247.099147,,1.980704625
13b,247.8691603,,1.98719858
13b,247.8691603,,1.979612008
13b,248.6391736,,1.98718976
13b,248.6391736,,1.980686984
13b,249.4091869,,1.987180939
13b,249.7941936,,1.980673754
13b,250.1792003,,1.987172119
13b,250.6283747,,1.979219137
13b,251.3342202,,1.982823705
13b,251.3342202,,1.975237133
13b,252.1042335,,1.982814884
13b,252.1042335,,1.976312109
13b,252.8742468,,1.982806064
13b,252.8742468,,1.976303289
13b,253.6442601,,1.982797244
13b,253.6442601,,1.976294468
13b,254.4142734,,1.982788424
13b,254.4142734,,1.976285648
13b,255.1842867,,1.982779603
13b,255.1842867,,1.976276828
13b,255.9543,,1.980603191
13b,255.9543,,1.97301662
13b,256.7243133,,1.978426779
13b,256.7243133,,1.970840207
13b,257.4943266,,1.974082775
13b,257.4943266,,1.967579999
13b,258.2643399,,1.971906363
13b,258.2643399,,1.964319791
13b,259.0343532,,1.969729951
13b,259.0343532,,1.962143379
13b,259.8043665,,1.965385946
13b,259.8043665,,1.958883171
13b,260.5743798,,1.965377126
13b,260.5743798,,1.958874351
13b,261.4085609,,1.961754918
13b,262.1785742,,1.969693934
13b,261.9219031,,1.961026507
13b,262.8844198,,1.974021033
13b,262.8844198,,1.967518257
13b,263.6544331,,1.974012212
13b,263.6544331,,1.967509437
13b,264.4244464,,1.969668208
13b,264.4244464,,1.963165433
13b,265.1944597,,1.969659388
13b,265.1944597,,1.963156612
13b,265.964473,,1.969650568
13b,265.964473,,1.963147792
13b,266.798654,,1.969641012
13b,266.5419829,,1.963141177
13b,267.5044996,,1.973968111
13b,267.5044996,,1.967465335
13b,268.2745129,,1.97395929
13b,268.2745129,,1.967456515
13b,269.0445262,,1.97395047
13b,269.0445262,,1.966363899
13b,269.8145395,,1.967438874
13b,269.8145395,,1.960936099
13b,270.5845528,,1.965262462
13b,270.5845528,,1.958759687
13b,271.3545661,,1.965253642
13b,271.3545661,,1.958750866
13b,272.1245794,,1.965244821
13b,272.1245794,,1.958742046
13b,272.8945927,,1.965236001
13b,272.8945927,,1.958733226
13b,273.664606,,1.965227181
13b,273.664606,,1.958724405
13b,274.4346193,,1.965218361
13b,274.4346193,,1.958715585
13b,275.2688004,,1.969543989
13b,275.0121293,,1.960876562
13b,275.9746459,,1.978206271
13b,275.9746459,,1.969535904
13b,276.7446592,,1.973862267
13b,276.7446592,,1.967359491
13b,277.5146725,,1.97818863
13b,277.5146725,,1.971685855
13b,278.2846858,,1.976012218
13b,278.2846858,,1.968425647
13b,279.0546991,,1.973835806
13b,279.0546991,,1.967333031
13b,279.8247124,,1.973826986
13b,279.8247124,,1.96732421
13b,280.5947257,,1.973818165
13b,280.5947257,,1.96731539
13b,281.364739,,1.971641753
13b,281.1722357,,1.967308775
13b,282.1347523,,1.969465341
13b,282.1347523,,1.962962566
13b,282.9047656,,1.969456521
13b,282.9047656,,1.962953745
13b,283.6747789,,1.965112517
13b,284.4447922,,1.965103696
13b,285.2148055,,1.965094876
13b,285.2148055,,1.958592101
13b,285.9848188,,1.965086056
13b,285.9848188,,1.95858328
13b,286.7548321,,1.965077236
13b,286.7548321,,1.95857446
13b,287.5248454,,1.962900823
13b,287.5248454,,1.955314252
13b,288.2948588,,1.960724411
13b,288.2948588,,1.954221636
13b,289.0648721,,1.960715591
13b,289.0648721,,1.954212815
13b,289.8990531,,1.956370852
13b,289.642382,,1.949871016
13b,290.6690664,,1.960697215
13b,290.4123953,,1.95419738
13b,291.374912,,1.965024314
13b,291.374912,,1.958521538
13b,292.1449253,,1.965015493
13b,292.1449253,,1.958512718
13b,292.9791063,,1.961393285
13b,293.6849519,,1.964997853
13b,293.6849519,,1.958495077
13b,294.4549652,,1.964989032
13b,294.4549652,,1.958486257
13b,295.2249785,,1.964980212
13b,295.2249785,,1.958477437
13b,295.9949918,,1.964971392
13b,295.9949918,,1.958468616
13b,296.7650051,,1.964962571
13b,297.5350184,,1.964953751
13b,297.920025,,1.958446565
13b,298.3050317,,1.964944931
13b,298.6900383,,1.958437745
13b,299.075045,,1.964936111
13b,299.4600516,,1.958428925
13b,299.652555,,1.964929495
175b,9.550043039,,3.499656196
175b,9.935049691,,3.489897623
175b,9.935049691,,3.481227255
175b,9.935049691,,3.472556888
175b,9.935049691,,3.46388652
175b,9.935049691,,3.455216153
175b,9.935049691,,3.446545785
175b,9.935049691,,3.437875418
175b,9.935049691,,3.42920505
175b,9.935049691,,3.420534683
175b,9.935049691,,3.411864316
175b,9.935049691,,3.403193948
175b,9.935049691,,3.394523581
175b,9.935049691,,3.385853213
175b,9.935049691,,3.377182846
175b,9.935049691,,3.368512478
175b,9.935049691,,3.359842111
175b,9.935049691,,3.351171744
175b,9.935049691,,3.342501376
175b,9.935049691,,3.333831009
175b,9.935049691,,3.325160641
175b,9.935049691,,3.316490274
175b,9.935049691,,3.307819906
175b,9.935049691,,3.299149539
175b,9.935049691,,3.290479172
175b,9.935049691,,3.2828926
175b,9.742546365,,3.273140642
175b,9.742546365,,3.264470274
175b,9.742546365,,3.255799907
175b,9.742546365,,3.247129539
175b,9.742546365,,3.238459172
175b,9.935049691,,3.2297866
175b,9.935049691,,3.221116232
175b,9.935049691,,3.212445865
175b,9.935049691,,3.203775497
175b,9.935049691,,3.19510513
175b,9.935049691,,3.186434762
175b,9.935049691,,3.177764395
175b,9.935049691,,3.169094027
175b,9.935049691,,3.16042366
175b,9.935049691,,3.151753293
175b,9.935049691,,3.143082925
175b,9.935049691,,3.134412558
175b,9.935049691,,3.12574219
175b,9.935049691,,3.117071823
175b,9.935049691,,3.108401455
175b,9.935049691,,3.099731088
175b,9.935049691,,3.091060721
175b,9.935049691,,3.082390353
175b,9.935049691,,3.073719986
175b,9.935049691,,3.065049618
175b,9.935049691,,3.057463047
175b,9.935049691,,3.039038516
175b,9.935049691,,3.030368149
175b,9.935049691,,3.021697781
175b,9.935049691,,3.01411121
175b,9.935049691,,3.004357046
175b,9.935049691,,2.996770475
175b,9.935049691,,2.985932515
175b,9.742546365,,2.90898521
175b,10.32005634,,3.49856358
175b,10.38422412,,3.047703738
175b,10.38422412,,2.978340799
175b,10.32005634,,2.967503575
175b,10.32005634,,2.958833207
175b,10.70506299,,3.489888802
175b,10.70506299,,3.481218435
175b,10.70506299,,3.472548067
175b,10.70506299,,3.4638777
175b,10.70506299,,3.455207332
175b,10.70506299,,3.446536965
175b,10.70506299,,3.437866598
175b,10.70506299,,3.42919623
175b,10.70506299,,3.420525863
175b,10.70506299,,3.411855495
175b,10.70506299,,3.403185128
175b,10.70506299,,3.39451476
175b,10.70506299,,3.385844393
175b,10.70506299,,3.377174026
175b,10.70506299,,3.368503658
175b,10.70506299,,3.359833291
175b,10.70506299,,3.351162923
175b,10.70506299,,3.342492556
175b,10.70506299,,3.334905984
175b,10.51255967,,3.325154026
175b,10.51255967,,3.316483659
175b,10.51255967,,3.307813291
175b,10.51255967,,3.301310516
175b,10.51255967,,3.216774433
175b,10.51255967,,3.208104066
175b,10.51255967,,3.199433698
175b,10.51255967,,3.190763331
175b,10.51255967,,3.182092963
175b,10.51255967,,3.173422596
175b,10.51255967,,3.164752229
175b,10.51255967,,3.156081861
175b,10.51255967,,3.147411494
175b,10.51255967,,3.138741126
175b,10.51255967,,3.130070759
175b,10.51255967,,3.121400391
175b,10.51255967,,3.112730024
175b,10.51255967,,3.104059657
175b,10.51255967,,3.095389289
175b,10.51255967,,3.086718922
175b,10.51255967,,3.078048554
175b,10.51255967,,3.069378187
175b,10.51255967,,3.060707819
175b,10.70506299,,3.034694512
175b,10.70506299,,3.026024145
175b,10.70506299,,3.017353777
175b,10.70506299,,3.00868341
175b,10.70506299,,3.000013042
175b,10.70506299,,2.991342675
175b,10.51255967,,2.947993043
175b,10.51255967,,2.939322675
175b,10.70506299,,2.930650103
175b,10.70506299,,2.921979735
175b,10.70506299,,2.913309368
175b,10.70506299,,2.904639
175b,10.70506299,,2.895968633
175b,10.70506299,,2.888382062
175b,10.89756632,,3.498556965
175b,10.89756632,,2.982670102
175b,10.89756632,,2.973999735
175b,10.89756632,,2.965329367
175b,10.89756632,,2.958826592
175b,11.09006965,,2.865617937
175b,11.09006965,,2.856947569
175b,11.09006965,,2.848277202
175b,11.09006965,,2.839606835
175b,11.09006965,,2.830936467
175b,11.09006965,,2.8222661
175b,11.09006965,,2.813595732
175b,11.09006965,,2.804925365
175b,11.09006965,,2.796254997
175b,11.09006965,,2.78758463
175b,11.09006965,,2.779998058
175b,11.09006965,,2.75290316
175b,11.28257297,,2.913302753
175b,11.28257297,,2.904632385
175b,11.28257297,,2.895962018
175b,11.28257297,,2.88729165
175b,11.4750763,,2.770239485
175b,11.4750763,,2.761569118
175b,11.28257297,,2.744230588
175b,11.28257297,,2.73556022
175b,11.28257297,,2.729057445
175b,11.86008295,,2.865609117
175b,11.86008295,,2.856938749
175b,11.86008295,,2.848268382
175b,11.86008295,,2.839598014
175b,11.86008295,,2.830927647
175b,11.86008295,,2.822257279
175b,11.86008295,,2.813586912
175b,11.86008295,,2.804916545
175b,11.86008295,,2.796246177
175b,11.86008295,,2.78757581
175b,11.86008295,,2.778905442
175b,11.86008295,,2.755061932
175b,11.66757962,,2.722550259
175b,11.66757962,,2.713879892
175b,11.66757962,,2.705209524
175b,11.66757962,,2.696539157
175b,11.86008295,,2.685698992
175b,11.86008295,,2.677028625
175b,11.86008295,,2.668358257
175b,11.66757962,,2.664025279
175b,12.05258627,,2.77023287
175b,12.05258627,,2.761562502
175b,12.2450896,,2.657515888
175b,12.2450896,,2.648845521
175b,12.2450896,,2.640175153
175b,12.2450896,,2.632588582
175b,12.43759293,,2.807077521
175b,12.43759293,,2.66618405
175b,12.69426403,,2.622829273
175b,12.82259958,,2.653174089
175b,13.0151029,,2.644501517
175b,13.0151029,,2.635831149
175b,13.0151029,,2.609820047
175b,13.46427733,,2.627155636
175b,13.40010955,,2.616318412
175b,13.78511621,,2.608727431
175b,13.97761953,,2.618479389
175b,14.55512951,,2.607634814
175b,14.55512951,,2.598964447
175b,14.55512951,,2.590294079
175b,14.55512951,,2.581623712
175b,14.55512951,,2.572953345
175b,14.55512951,,2.564282977
175b,14.55512951,,2.55561261
175b,14.55512951,,2.546942242
175b,14.94013616,,2.536099873
175b,14.94013616,,2.528513301
175b,15.13263949,,2.570779137
175b,15.32514281,,2.559938973
175b,15.13263949,,2.553438403
175b,15.32514281,,2.542598238
175b,15.38931059,,2.520199054
175b,15.71014946,,2.531755869
175b,15.90265279,,2.523083296
175b,16.09515612,,2.514410724
175b,16.09515612,,2.505740356
175b,16.09515612,,2.498153785
175b,16.28765944,,2.488397416
175b,16.48016277,,2.48080864
175b,16.86516942,,2.471050066
175b,16.86516942,,2.462379699
175b,16.86516942,,2.454793127
175b,17.31434385,,2.445033819
175b,17.4426794,,2.475378635
175b,17.4426794,,2.468875859
175b,17.4426794,,2.4580379
175b,17.82768605,,2.440692755
175b,18.02018937,,2.433103978
175b,18.40519602,,2.421177813
175b,18.2126927,,2.416844834
175b,18.982706,,2.408165647
175b,19.75271931,,2.379978132
175b,19.75271931,,2.373475357
175b,20.13772596,,2.362632987
175b,20.52273261,,2.347455434
175b,20.90773926,,2.338780656
175b,21.29274591,,2.332273471
175b,21.67775256,,2.323598693
175b,21.87025589,,2.31492612
175b,21.87025589,,2.307339549
175b,22.31943032,,2.299025302
175b,22.44776587,,2.310584322
175b,23.02527584,,2.299739747
175b,22.83277252,,2.295406768
175b,23.60278582,,2.29756554
175b,24.56530245,,2.291051739
175b,24.56530245,,2.282381371
175b,24.56530245,,2.273711004
