"Step","training spikes - lm loss","training spikes - lm loss__MIN","training spikes - lm loss__MAX","k2 training - lm loss","k2 training - lm loss__MIN","k2 training - lm loss__MAX"
"362269320","","","","1.526604413986206","1.526604413986206","1.526604413986206"
"362273400","","","","1.5043221712112427","1.5043221712112427","1.5043221712112427"
"362357040","","","","1.5053459405899048","1.5053459405899048","1.5053459405899048"
"362508000","","","","1.5114330053329468","1.5114330053329468","1.5114330053329468"
"362593680","","","","1.5156917572021484","1.5156917572021484","1.5156917572021484"
"362612040","","","","1.4955286979675293","1.4955286979675293","1.4955286979675293"
"362622240","","","","1.5234442949295044","1.5234442949295044","1.5234442949295044"
"362724240","","","","1.510841727256775","1.510841727256775","1.510841727256775"
"362771160","","","","1.5033633708953857","1.5033633708953857","1.5033633708953857"
"362795640","","","","1.5068550109863281","1.5068550109863281","1.5068550109863281"
"362893560","","","","1.5184701681137085","1.5184701681137085","1.5184701681137085"
"362926200","","","","1.5421727895736694","1.5421727895736694","1.5421727895736694"
"362936400","","","","1.5045902729034424","1.5045902729034424","1.5045902729034424"
"362967000","","","","1.5199265480041504","1.5199265480041504","1.5199265480041504"
"363046560","","","","1.5128759145736694","1.5128759145736694","1.5128759145736694"
"363050640","","","","1.5044752359390259","1.5044752359390259","1.5044752359390259"
"363056760","","","","1.5014065504074097","1.5014065504074097","1.5014065504074097"
"363115920","","","","1.5075721740722656","1.5075721740722656","1.5075721740722656"
"363185280","","","","1.5385534763336182","1.5385534763336182","1.5385534763336182"
"363348480","","","","1.496559977531433","1.496559977531433","1.496559977531433"
"363464760","","","","1.5147055387496948","1.5147055387496948","1.5147055387496948"
"363513720","1.5119837522506714","1.5119837522506714","1.5119837522506714","","",""
"363517800","","","","1.500828504562378","1.500828504562378","1.500828504562378"
"363519840","","","","1.5140000581741333","1.5140000581741333","1.5140000581741333"
"363566760","","","","1.4918391704559326","1.4918391704559326","1.4918391704559326"
"363599400","","","","1.5262482166290283","1.5262482166290283","1.5262482166290283"
"363703440","","","","1.527287244796753","1.527287244796753","1.527287244796753"
"363931920","","","","1.5266609191894531","1.5266609191894531","1.5266609191894531"
"364001280","","","","1.5163191556930542","1.5163191556930542","1.5163191556930542"
"364003320","","","","1.499009609222412","1.499009609222412","1.499009609222412"
"364015560","","","","1.5181368589401245","1.5181368589401245","1.5181368589401245"
"364029840","","","","1.5550607442855835","1.5550607442855835","1.5550607442855835"
"364252200","","","","1.5040119886398315","1.5040119886398315","1.5040119886398315"
"364264440","","","","1.5105714797973633","1.5105714797973633","1.5105714797973633"
"364270560","","","","1.4884878396987915","1.4884878396987915","1.4884878396987915"
"364307280","","","","1.520530104637146","1.520530104637146","1.520530104637146"
"364366440","","","","1.4949450492858887","1.4949450492858887","1.4949450492858887"
"364441920","","","","1.5237430334091187","1.5237430334091187","1.5237430334091187"
"364682640","","","","1.5306602716445923","1.5306602716445923","1.5306602716445923"
"364692840","","","","1.5286176204681396","1.5286176204681396","1.5286176204681396"
"364694880","","","","1.5056570768356323","1.5056570768356323","1.5056570768356323"
"364717320","","","","1.528719425201416","1.528719425201416","1.528719425201416"
"364739760","","","","1.5166306495666504","1.5166306495666504","1.5166306495666504"
"364817280","1.5312880277633667","1.5312880277633667","1.5312880277633667","","",""
"364870320","","","","1.4927818775177002","1.4927818775177002","1.4927818775177002"
"365019240","","","","1.5366699695587158","1.5366699695587158","1.5366699695587158"
"365039640","","","","1.5304046869277954","1.5304046869277954","1.5304046869277954"
"365084520","1.5123915672302246","1.5123915672302246","1.5123915672302246","","",""
"365155920","","","","1.5121920108795166","1.5121920108795166","1.5121920108795166"
"365182440","","","","1.4964581727981567","1.4964581727981567","1.4964581727981567"
"365325240","","","","1.521842122077942","1.521842122077942","1.521842122077942"
"365376240","1.5017552375793457","1.5017552375793457","1.5017552375793457","","",""
"365386440","","","","1.5051865577697754","1.5051865577697754","1.5051865577697754"
"365398680","","","","1.5176453590393066","1.5176453590393066","1.5176453590393066"
"365400720","","","","1.5259809494018555","1.5259809494018555","1.5259809494018555"
"365421120","","","","1.521999478340149","1.521999478340149","1.521999478340149"
"365439480","","","","1.5263241529464722","1.5263241529464722","1.5263241529464722"
"365443560","","","","1.4817965030670166","1.4817965030670166","1.4817965030670166"
"365463960","","","","1.5147995948791504","1.5147995948791504","1.5147995948791504"
"365474160","","","","1.4983913898468018","1.4983913898468018","1.4983913898468018"
"365674080","1.496675968170166","1.496675968170166","1.496675968170166","","",""
"365749560","","","","1.516542673110962","1.516542673110962","1.516542673110962"
"365859720","","","","1.513954520225525","1.513954520225525","1.513954520225525"
"365869920","","","","1.504541039466858","1.504541039466858","1.504541039466858"
"365996400","","","","1.483602523803711","1.483602523803711","1.483602523803711"
"366018840","","","","1.513611912727356","1.513611912727356","1.513611912727356"
"366020880","","","","1.5032727718353271","1.5032727718353271","1.5032727718353271"
"366037200","","","","1.4977610111236572","1.4977610111236572","1.4977610111236572"
"366061680","","","","1.5041255950927734","1.5041255950927734","1.5041255950927734"
"366141240","","","","1.507627248764038","1.507627248764038","1.507627248764038"
"366169800","1.521740198135376","1.521740198135376","1.521740198135376","","",""
"366324840","","","","1.5054888725280762","1.5054888725280762","1.5054888725280762"
"366463560","","","","1.5026382207870483","1.5026382207870483","1.5026382207870483"
"366496200","","","","1.506850004196167","1.506850004196167","1.506850004196167"
"366537000","","","","1.5229313373565674","1.5229313373565674","1.5229313373565674"
"366630840","","","","1.5196080207824707","1.5196080207824707","1.5196080207824707"
"366690000","","","","1.4873032569885254","1.4873032569885254","1.4873032569885254"
"366810360","","","","1.5026156902313232","1.5026156902313232","1.5026156902313232"
"366820560","","","","1.5019350051879883","1.5019350051879883","1.5019350051879883"
"366838920","1.5299458503723145","1.5299458503723145","1.5299458503723145","","",""
"366851160","","","","1.528504729270935","1.528504729270935","1.528504729270935"
"366887880","","","","1.5004839897155762","1.5004839897155762","1.5004839897155762"
"366918480","","","","1.509771704673767","1.509771704673767","1.509771704673767"
"366938880","","","","1.5190171003341675","1.5190171003341675","1.5190171003341675"
"366957240","","","","1.5296682119369507","1.5296682119369507","1.5296682119369507"
"366989880","","","","1.514996886253357","1.514996886253357","1.514996886253357"
"367010280","","","","1.5083266496658325","1.5083266496658325","1.5083266496658325"
"367069440","","","","1.5182044506072998","1.5182044506072998","1.5182044506072998"
"367095960","","","","1.4931398630142212","1.4931398630142212","1.4931398630142212"
"367149000","","","","1.53749418258667","1.53749418258667","1.53749418258667"
"367230600","","","","1.5219788551330566","1.5219788551330566","1.5219788551330566"
"367240800","","","","1.5102788209915161","1.5102788209915161","1.5102788209915161"
"367332600","","","","1.5245462656021118","1.5245462656021118","1.5245462656021118"
"367377480","","","","1.505903959274292","1.505903959274292","1.505903959274292"
"367401960","","","","1.514812707901001","1.514812707901001","1.514812707901001"
"367416240","","","","1.4997789859771729","1.4997789859771729","1.4997789859771729"
"367432560","","","","1.5039513111114502","1.5039513111114502","1.5039513111114502"
"367483560","1.5284481048583984","1.5284481048583984","1.5284481048583984","","",""
"367491720","","","","1.5033600330352783","1.5033600330352783","1.5033600330352783"
"367514160","","","","1.495085597038269","1.495085597038269","1.495085597038269"
"367693680","","","","1.514501929283142","1.514501929283142","1.514501929283142"
"367699800","","","","1.491510272026062","1.491510272026062","1.491510272026062"
"367703880","","","","1.5228872299194336","1.5228872299194336","1.5228872299194336"
"367710000","","","","1.5228208303451538","1.5228208303451538","1.5228208303451538"
"367738560","","","","1.5254262685775757","1.5254262685775757","1.5254262685775757"
"367752840","","","","1.509587287902832","1.509587287902832","1.509587287902832"
"367754880","","","","1.5123214721679688","1.5123214721679688","1.5123214721679688"
"367767120","","","","1.5099178552627563","1.5099178552627563","1.5099178552627563"
"367769160","","","","1.5050781965255737","1.5050781965255737","1.5050781965255737"
"367789560","","","","1.5320128202438354","1.5320128202438354","1.5320128202438354"
"367799760","","","","1.5160192251205444","1.5160192251205444","1.5160192251205444"
"367883400","","","","1.5045055150985718","1.5045055150985718","1.5045055150985718"
"367887480","","","","1.5077240467071533","1.5077240467071533","1.5077240467071533"
"367901760","","","","1.5083411931991577","1.5083411931991577","1.5083411931991577"
"368120040","","","","1.4946537017822266","1.4946537017822266","1.4946537017822266"
"368144520","","","","1.492659568786621","1.492659568786621","1.492659568786621"
"368171040","","","","1.5092278718948364","1.5092278718948364","1.5092278718948364"
"368201640","","","","1.4920865297317505","1.4920865297317505","1.4920865297317505"
"368209800","","","","1.5125375986099243","1.5125375986099243","1.5125375986099243"
"368285280","","","","1.5023468732833862","1.5023468732833862","1.5023468732833862"
"368475000","","","","1.5010614395141602","1.5010614395141602","1.5010614395141602"
"368509680","","","","1.5216422080993652","1.5216422080993652","1.5216422080993652"
"368548440","","","","1.4972585439682007","1.4972585439682007","1.4972585439682007"
"368638200","","","","1.516693115234375","1.516693115234375","1.516693115234375"
"368709600","","","","1.5147420167922974","1.5147420167922974","1.5147420167922974"
"368744280","","","","1.5083264112472534","1.5083264112472534","1.5083264112472534"
"368781000","","","","1.499497413635254","1.499497413635254","1.499497413635254"
"368799360","1.5032747983932495","1.5032747983932495","1.5032747983932495","","",""
"368813640","","","","1.5262153148651123","1.5262153148651123","1.5262153148651123"
"368842200","","","","1.5088282823562622","1.5088282823562622","1.5088282823562622"
"368901360","","","","1.513805627822876","1.513805627822876","1.513805627822876"
"368946240","","","","1.5042446851730347","1.5042446851730347","1.5042446851730347"
"369113520","","","","1.5055265426635742","1.5055265426635742","1.5055265426635742"
"369193080","","","","1.5103100538253784","1.5103100538253784","1.5103100538253784"
"369274680","","","","1.494803547859192","1.494803547859192","1.494803547859192"
"369350160","","","","1.5124261379241943","1.5124261379241943","1.5124261379241943"
"369354240","","","","1.5170691013336182","1.5170691013336182","1.5170691013336182"
"369356280","","","","1.546837568283081","1.546837568283081","1.546837568283081"
"369523560","","","","1.5023086071014404","1.5023086071014404","1.5023086071014404"
"369525600","","","","1.4999337196350098","1.4999337196350098","1.4999337196350098"
"369590880","","","","1.4885450601577759","1.4885450601577759","1.4885450601577759"
"369701040","","","","1.491147518157959","1.491147518157959","1.491147518157959"
"369715320","","","","1.5018980503082275","1.5018980503082275","1.5018980503082275"
"369721440","","","","1.5013303756713867","1.5013303756713867","1.5013303756713867"
"369829560","","","","1.5279772281646729","1.5279772281646729","1.5279772281646729"
"369841800","","","","1.523655891418457","1.523655891418457","1.523655891418457"
"369866280","","","","1.5133382081985474","1.5133382081985474","1.5133382081985474"
"369933600","","","","1.4978030920028687","1.4978030920028687","1.4978030920028687"
"369958080","","","","1.518756628036499","1.518756628036499","1.518756628036499"
"369968280","","","","1.5233124494552612","1.5233124494552612","1.5233124494552612"
"369998880","","","","1.5150375366210938","1.5150375366210938","1.5150375366210938"
"370100880","","","","1.5184309482574463","1.5184309482574463","1.5184309482574463"
"370119240","","","","1.4914973974227905","1.4914973974227905","1.4914973974227905"
"370139640","","","","1.5110470056533813","1.5110470056533813","1.5110470056533813"
"370168200","","","","1.4864904880523682","1.4864904880523682","1.4864904880523682"
"370182480","","","","1.5157082080841064","1.5157082080841064","1.5157082080841064"
"370229400","","","","1.4928323030471802","1.4928323030471802","1.4928323030471802"
"370241640","","","","1.5118358135223389","1.5118358135223389","1.5118358135223389"
"370264080","","","","1.503401756286621","1.503401756286621","1.503401756286621"
"370276320","","","","1.5186927318572998","1.5186927318572998","1.5186927318572998"
"370278360","","","","1.5119444131851196","1.5119444131851196","1.5119444131851196"
"370284480","","","","1.5034136772155762","1.5034136772155762","1.5034136772155762"
"370294680","","","","1.4882546663284302","1.4882546663284302","1.4882546663284302"
"370296720","","","","1.5031667947769165","1.5031667947769165","1.5031667947769165"
"370308960","","","","1.4865814447402954","1.4865814447402954","1.4865814447402954"
"370321200","","","","1.505863904953003","1.505863904953003","1.505863904953003"
"370341600","","","","1.5072746276855469","1.5072746276855469","1.5072746276855469"
"370372200","","","","1.5037744045257568","1.5037744045257568","1.5037744045257568"
"370486440","","","","1.5023466348648071","1.5023466348648071","1.5023466348648071"
"370506840","1.4856414794921875","1.4856414794921875","1.4856414794921875","","",""
"370572120","","","","1.5174198150634766","1.5174198150634766","1.5174198150634766"
"370633320","","","","1.4974943399429321","1.4974943399429321","1.4974943399429321"
"370645560","","","","1.5176752805709839","1.5176752805709839","1.5176752805709839"
"370659840","","","","1.4935991764068604","1.4935991764068604","1.4935991764068604"
"370674120","","","","1.516540765762329","1.516540765762329","1.516540765762329"
"370765920","","","","1.5169609785079956","1.5169609785079956","1.5169609785079956"
"370798560","","","","1.5082547664642334","1.5082547664642334","1.5082547664642334"
"370951560","","","","1.498190999031067","1.498190999031067","1.498190999031067"
"370953600","","","","1.4979541301727295","1.4979541301727295","1.4979541301727295"
"370984200","","","","1.4930081367492676","1.4930081367492676","1.4930081367492676"
"370986240","","","","1.5209418535232544","1.5209418535232544","1.5209418535232544"
"371014800","","","","1.4942148923873901","1.4942148923873901","1.4942148923873901"
"371033160","","","","1.4945361614227295","1.4945361614227295","1.4945361614227295"
"371096400","","","","1.532165765762329","1.532165765762329","1.532165765762329"
"371186160","","","","1.4924556016921997","1.4924556016921997","1.4924556016921997"
"371192280","","","","1.516606330871582","1.516606330871582","1.516606330871582"
"371304480","","","","1.506764531135559","1.506764531135559","1.506764531135559"
"371322840","","","","1.517655611038208","1.517655611038208","1.517655611038208"
"371326920","","","","1.498924732208252","1.498924732208252","1.498924732208252"
"371353440","","","","1.5015069246292114","1.5015069246292114","1.5015069246292114"
"371581920","","","","1.5161670446395874","1.5161670446395874","1.5161670446395874"
"371588040","","","","1.5067014694213867","1.5067014694213867","1.5067014694213867"
"371612520","","","","1.5314849615097046","1.5314849615097046","1.5314849615097046"
"371663520","","","","1.514007568359375","1.514007568359375","1.514007568359375"
"371698200","","","","1.5052059888839722","1.5052059888839722","1.5052059888839722"
"371881800","","","","1.5057450532913208","1.5057450532913208","1.5057450532913208"
"371883840","","","","1.4897449016571045","1.4897449016571045","1.4897449016571045"
"371912400","","","","1.4927741289138794","1.4927741289138794","1.4927741289138794"
"372042960","","","","1.499026894569397","1.499026894569397","1.499026894569397"
"372140880","","","","1.5008517503738403","1.5008517503738403","1.5008517503738403"
"372202080","","","","1.5029376745224","1.5029376745224","1.5029376745224"
"372242880","","","","1.5171507596969604","1.5171507596969604","1.5171507596969604"
"372263280","","","","1.4817357063293457","1.4817357063293457","1.4817357063293457"
"372408120","","","","1.5336467027664185","1.5336467027664185","1.5336467027664185"
"372536640","","","","1.5168709754943848","1.5168709754943848","1.5168709754943848"
"372540720","","","","1.500584363937378","1.500584363937378","1.500584363937378"
"372546840","1.5210331678390503","1.5210331678390503","1.5210331678390503","","",""
"372559080","","","","1.503227949142456","1.503227949142456","1.503227949142456"
"372565200","","","","1.497434377670288","1.497434377670288","1.497434377670288"
"372622320","","","","1.4930051565170288","1.4930051565170288","1.4930051565170288"
"372673320","","","","1.5119715929031372","1.5119715929031372","1.5119715929031372"
"372675360","","","","1.4998034238815308","1.4998034238815308","1.4998034238815308"
"372722280","","","","1.5138803720474243","1.5138803720474243","1.5138803720474243"
"372771240","","","","1.503191590309143","1.503191590309143","1.503191590309143"
"372956880","","","","1.4919971227645874","1.4919971227645874","1.4919971227645874"
"373107840","","","","1.5245187282562256","1.5245187282562256","1.5245187282562256"
"373132320","","","","1.4988815784454346","1.4988815784454346","1.4988815784454346"
"373136400","","","","1.5021922588348389","1.5021922588348389","1.5021922588348389"
"373142520","","","","1.5241163969039917","1.5241163969039917","1.5241163969039917"
"373193520","","","","1.499159336090088","1.499159336090088","1.499159336090088"
"373195560","","","","1.4976098537445068","1.4976098537445068","1.4976098537445068"
"373232280","","","","1.5064538717269897","1.5064538717269897","1.5064538717269897"
"373309800","","","","1.4963911771774292","1.4963911771774292","1.4963911771774292"
"373366920","","","","1.526236653327942","1.526236653327942","1.526236653327942"
"373397520","","","","1.4969512224197388","1.4969512224197388","1.4969512224197388"
"373485240","","","","1.5039331912994385","1.5039331912994385","1.5039331912994385"
"373505640","","","","1.5186622142791748","1.5186622142791748","1.5186622142791748"
"373519920","","","","1.50090754032135","1.50090754032135","1.50090754032135"
"373558680","","","","1.5211197137832642","1.5211197137832642","1.5211197137832642"
"373566840","","","","1.5240360498428345","1.5240360498428345","1.5240360498428345"
"373575000","","","","1.5107661485671997","1.5107661485671997","1.5107661485671997"
"373607640","","","","1.5029577016830444","1.5029577016830444","1.5029577016830444"
"373632120","","","","1.502229928970337","1.502229928970337","1.502229928970337"
"373701480","","","","1.4952937364578247","1.4952937364578247","1.4952937364578247"
"373725960","","","","1.518487811088562","1.518487811088562","1.518487811088562"
"373758600","","","","1.5102072954177856","1.5102072954177856","1.5102072954177856"
"373887120","","","","1.4935142993927002","1.4935142993927002","1.4935142993927002"
"373950360","","","","1.5090686082839966","1.5090686082839966","1.5090686082839966"
"374034000","","","","1.496523380279541","1.496523380279541","1.496523380279541"
"374174760","","","","1.5039937496185303","1.5039937496185303","1.5039937496185303"
"374227800","","","","1.5407891273498535","1.5407891273498535","1.5407891273498535"
"374244120","","","","1.5004035234451294","1.5004035234451294","1.5004035234451294"
"374303280","","","","1.4957146644592285","1.4957146644592285","1.4957146644592285"
"374413440","","","","1.4988433122634888","1.4988433122634888","1.4988433122634888"
"374433840","","","","1.5301916599273682","1.5301916599273682","1.5301916599273682"
"374548080","","","","1.5020008087158203","1.5020008087158203","1.5020008087158203"
"374556240","","","","1.4899485111236572","1.4899485111236572","1.4899485111236572"
"374586840","1.5143818855285645","1.5143818855285645","1.5143818855285645","","",""
"374607240","","","","1.5008370876312256","1.5008370876312256","1.5008370876312256"
"374643960","","","","1.4912526607513428","1.4912526607513428","1.4912526607513428"
"374654160","","","","1.4933650493621826","1.4933650493621826","1.4933650493621826"
"374688840","","","","1.4853836297988892","1.4853836297988892","1.4853836297988892"
"374711280","","","","1.50160813331604","1.50160813331604","1.50160813331604"
"374748000","","","","1.5283643007278442","1.5283643007278442","1.5283643007278442"
"374766360","","","","1.5188955068588257","1.5188955068588257","1.5188955068588257"
"374788800","","","","1.4820054769515991","1.4820054769515991","1.4820054769515991"
"374839800","","","","1.509056806564331","1.509056806564331","1.509056806564331"
"374845920","","","","1.4906014204025269","1.4906014204025269","1.4906014204025269"
"374927520","","","","1.4892915487289429","1.4892915487289429","1.4892915487289429"
"375064200","","","","1.5121525526046753","1.5121525526046753","1.5121525526046753"
"375092760","","","","1.5078431367874146","1.5078431367874146","1.5078431367874146"
"375184560","","","","1.4992992877960205","1.4992992877960205","1.4992992877960205"
"375237600","","","","1.5088454484939575","1.5088454484939575","1.5088454484939575"
"375425280","","","","1.5137157440185547","1.5137157440185547","1.5137157440185547"
"375515040","","","","1.5077849626541138","1.5077849626541138","1.5077849626541138"
"375531360","","","","1.5091919898986816","1.5091919898986816","1.5091919898986816"
"375545640","","","","1.484910011291504","1.484910011291504","1.484910011291504"
"375612960","","","","1.4991158246994019","1.4991158246994019","1.4991158246994019"
"375686400","","","","1.5155280828475952","1.5155280828475952","1.5155280828475952"
"375698640","","","","1.4942259788513184","1.4942259788513184","1.4942259788513184"
"375710880","","","","1.4980159997940063","1.4980159997940063","1.4980159997940063"
"375816960","","","","1.496367335319519","1.496367335319519","1.496367335319519"
"375863880","","","","1.4962351322174072","1.4962351322174072","1.4962351322174072"
"375933240","","","","1.5100356340408325","1.5100356340408325","1.5100356340408325"
"376090320","","","","1.5168746709823608","1.5168746709823608","1.5168746709823608"
"376180080","","","","1.5108002424240112","1.5108002424240112","1.5108002424240112"
"376208640","","","","1.4828943014144897","1.4828943014144897","1.4828943014144897"
"376275960","","","","1.4930334091186523","1.4930334091186523","1.4930334091186523"
"376361640","","","","1.5215730667114258","1.5215730667114258","1.5215730667114258"
"376469760","","","","1.5176585912704468","1.5176585912704468","1.5176585912704468"
"376475880","","","","1.4933706521987915","1.4933706521987915","1.4933706521987915"
"376512600","","","","1.4877986907958984","1.4877986907958984","1.4877986907958984"
"376516680","","","","1.4983912706375122","1.4983912706375122","1.4983912706375122"
"376520760","","","","1.4985467195510864","1.4985467195510864","1.4985467195510864"
"376541160","","","","1.5187797546386719","1.5187797546386719","1.5187797546386719"
"376606440","","","","1.5132449865341187","1.5132449865341187","1.5132449865341187"
"376626840","1.472347378730774","1.472347378730774","1.472347378730774","","",""
"376700280","","","","1.4867042303085327","1.4867042303085327","1.4867042303085327"
"376741080","","","","1.4941824674606323","1.4941824674606323","1.4941824674606323"
"376753320","","","","1.4992403984069824","1.4992403984069824","1.4992403984069824"
"376816560","","","","1.518851399421692","1.518851399421692","1.518851399421692"
"376947120","","","","1.5075503587722778","1.5075503587722778","1.5075503587722778"
"376973640","","","","1.5098716020584106","1.5098716020584106","1.5098716020584106"
"377020560","","","","1.4916291236877441","1.4916291236877441","1.4916291236877441"
"377094000","","","","1.4955960512161255","1.4955960512161255","1.4955960512161255"
"377142960","","","","1.5156811475753784","1.5156811475753784","1.5156811475753784"
"377155200","","","","1.4844168424606323","1.4844168424606323","1.4844168424606323"
"377173560","","","","1.5113208293914795","1.5113208293914795","1.5113208293914795"
"377289840","","","","1.589830756187439","1.589830756187439","1.589830756187439"
"377375520","","","","1.4907275438308716","1.4907275438308716","1.4907275438308716"
"377440800","","","","1.4969985485076904","1.4969985485076904","1.4969985485076904"
"377518320","","","","1.5184283256530762","1.5184283256530762","1.5184283256530762"
"377538720","","","","1.4894871711730957","1.4894871711730957","1.4894871711730957"
"377542800","","","","1.5050208568572998","1.5050208568572998","1.5050208568572998"
"377555040","","","","1.5102565288543701","1.5102565288543701","1.5102565288543701"
"377557080","","","","1.5178767442703247","1.5178767442703247","1.5178767442703247"
"377685600","","","","1.5016649961471558","1.5016649961471558","1.5016649961471558"
"377703960","","","","1.4954534769058228","1.4954534769058228","1.4954534769058228"
"377877360","","","","1.5047465562820435","1.5047465562820435","1.5047465562820435"
"377963040","","","","1.5017342567443848","1.5017342567443848","1.5017342567443848"
"378144600","","","","1.5038375854492188","1.5038375854492188","1.5038375854492188"
"378169080","","","","1.4943820238113403","1.4943820238113403","1.4943820238113403"
"378236400","","","","1.5103989839553833","1.5103989839553833","1.5103989839553833"
"378271080","","","","1.5059089660644531","1.5059089660644531","1.5059089660644531"
"378273120","","","","1.520778775215149","1.520778775215149","1.520778775215149"
"378342480","","","","1.4919489622116089","1.4919489622116089","1.4919489622116089"
"378360840","","","","1.4935967922210693","1.4935967922210693","1.4935967922210693"
"378417960","","","","1.4937993288040161","1.4937993288040161","1.4937993288040161"
"378448560","","","","1.5018916130065918","1.5018916130065918","1.5018916130065918"
"378456720","","","","1.508987545967102","1.508987545967102","1.508987545967102"
"378566880","","","","1.496427297592163","1.496427297592163","1.496427297592163"
"378589320","","","","1.508563756942749","1.508563756942749","1.508563756942749"
"378666840","1.5050500631332397","1.5050500631332397","1.5050500631332397","","",""
"378681120","","","","1.4819855690002441","1.4819855690002441","1.4819855690002441"
"378703560","","","","1.507947325706482","1.507947325706482","1.507947325706482"
"378889200","","","","1.5071669816970825","1.5071669816970825","1.5071669816970825"
"378923880","","","","1.5","1.5","1.5"
"378960600","","","","1.5231326818466187","1.5231326818466187","1.5231326818466187"
"379034040","","","","1.5132930278778076","1.5132930278778076","1.5132930278778076"
"379040160","","","","1.492915153503418","1.492915153503418","1.492915153503418"
"379058520","","","","1.4968769550323486","1.4968769550323486","1.4968769550323486"
"379103400","","","","1.5050935745239258","1.5050935745239258","1.5050935745239258"
"379121760","","","","1.492385745048523","1.492385745048523","1.492385745048523"
"379131960","","","","1.5209145545959473","1.5209145545959473","1.5209145545959473"
"379154400","","","","1.511303424835205","1.511303424835205","1.511303424835205"
"379223760","","","","1.4851741790771484","1.4851741790771484","1.4851741790771484"
"379231920","","","","1.5129152536392212","1.5129152536392212","1.5129152536392212"
"379266600","","","","1.4994615316390991","1.4994615316390991","1.4994615316390991"
"379274760","","","","1.5149049758911133","1.5149049758911133","1.5149049758911133"
"379370640","","","","1.5027536153793335","1.5027536153793335","1.5027536153793335"
"379397160","","","","1.50936758518219","1.50936758518219","1.50936758518219"
"379468560","","","","1.5144339799880981","1.5144339799880981","1.5144339799880981"
"379472640","","","","1.5261605978012085","1.5261605978012085","1.5261605978012085"
"379595040","","","","1.4932971000671387","1.4932971000671387","1.4932971000671387"
"379668480","","","","1.5152733325958252","1.5152733325958252","1.5152733325958252"
"379692960","","","","1.5032176971435547","1.5032176971435547","1.5032176971435547"
"379788840","","","","1.5115805864334106","1.5115805864334106","1.5115805864334106"
"379892880","","","","1.509243130683899","1.509243130683899","1.509243130683899"
"379907160","","","","1.4993537664413452","1.4993537664413452","1.4993537664413452"
"380033640","","","","1.4864463806152344","1.4864463806152344","1.4864463806152344"
"380039760","","","","1.4905701875686646","1.4905701875686646","1.4905701875686646"
"380184600","","","","1.5155022144317627","1.5155022144317627","1.5155022144317627"
"380223360","","","","1.4996910095214844","1.4996910095214844","1.4996910095214844"
"380229480","","","","1.5114517211914062","1.5114517211914062","1.5114517211914062"
"380266200","","","","1.5076615810394287","1.5076615810394287","1.5076615810394287"
"380319240","","","","1.4791945219039917","1.4791945219039917","1.4791945219039917"
"380506920","","","","1.5000090599060059","1.5000090599060059","1.5000090599060059"
"380613000","","","","1.4984149932861328","1.4984149932861328","1.4984149932861328"
"380639520","","","","1.4995371103286743","1.4995371103286743","1.4995371103286743"
"380674200","","","","1.5104399919509888","1.5104399919509888","1.5104399919509888"
"380684400","","","","1.4915286302566528","1.4915286302566528","1.4915286302566528"
"380686440","","","","1.507622241973877","1.507622241973877","1.507622241973877"
"380688480","","","","1.5131125450134277","1.5131125450134277","1.5131125450134277"
"380706840","1.4949101209640503","1.4949101209640503","1.4949101209640503","","",""
"380715000","","","","1.5082859992980957","1.5082859992980957","1.5082859992980957"
"380745600","","","","1.491163730621338","1.491163730621338","1.491163730621338"
"380768040","","","","1.5157307386398315","1.5157307386398315","1.5157307386398315"
"380855760","","","","1.4989129304885864","1.4989129304885864","1.4989129304885864"
"380949600","","","","1.5159860849380493","1.5159860849380493","1.5159860849380493"
"380998560","","","","1.5229942798614502","1.5229942798614502","1.5229942798614502"
"381049560","","","","1.489501714706421","1.489501714706421","1.489501714706421"
"381051600","","","","1.5028060674667358","1.5028060674667358","1.5028060674667358"
"381084240","","","","1.471357822418213","1.471357822418213","1.471357822418213"
"381237240","","","","1.4667128324508667","1.4667128324508667","1.4667128324508667"
"381339240","","","","1.5109996795654297","1.5109996795654297","1.5109996795654297"
"381355560","","","","1.4965652227401733","1.4965652227401733","1.4965652227401733"
"381373920","","","","1.5128463506698608","1.5128463506698608","1.5128463506698608"
"381480000","","","","1.4881391525268555","1.4881391525268555","1.4881391525268555"
"381535080","","","","1.5215970277786255","1.5215970277786255","1.5215970277786255"
"381584040","","","","1.5007405281066895","1.5007405281066895","1.5007405281066895"
"381598320","","","","1.5077182054519653","1.5077182054519653","1.5077182054519653"
"381637080","","","","1.4895765781402588","1.4895765781402588","1.4895765781402588"
"381673800","","","","1.527138590812683","1.527138590812683","1.527138590812683"
"381677880","","","","1.510908603668213","1.510908603668213","1.510908603668213"
"381681960","","","","1.51249361038208","1.51249361038208","1.51249361038208"
"381826800","","","","1.485844612121582","1.485844612121582","1.485844612121582"
"381832920","","","","1.4904764890670776","1.4904764890670776","1.4904764890670776"
"381928800","","","","1.5191165208816528","1.5191165208816528","1.5191165208816528"
"381934920","","","","1.4951640367507935","1.4951640367507935","1.4951640367507935"
"382008360","","","","1.5050922632217407","1.5050922632217407","1.5050922632217407"
"382012440","","","","1.5192986726760864","1.5192986726760864","1.5192986726760864"
"382020600","","","","1.505171775817871","1.505171775817871","1.505171775817871"
"382100160","","","","1.5212516784667969","1.5212516784667969","1.5212516784667969"
"382157280","","","","1.50058114528656","1.50058114528656","1.50058114528656"
